극중adddddd,NS02,ZNX,SXN,NZX,SLB,LEO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
극한adddddd,NS02,ZNZ,LEO,SLB,NAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
근거adddddd,NS01,ZNZ,LEO,SLB,PHV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XXPR,,,,,,,,,,,XCLO,XCUL,XLIF,,
근검adddddd,NS02,ZNZ,LEO,SLB,NAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
근교adddddd,NS01,ZNZ,LEO,SLB,NAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
근대adddddd,NS01,ZNZ,LEO,SLB,NAB,MCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
근래adddddd,NS01,ZNZ,LEO,SLB,NAB,,,,,,,,,,,,,,,,,,,,,,,,QXPO,QXFP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XSWN,,,,,
근력adddddd,NS02,ZNZ,LEO,SLB,NAB,,,,,,,,,,,,,,,,,,,,,,,,QXSP,QXEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
근로adddddd,NS01,ZNZ,LEO,SLB,PHV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
근방adddddd,NS02,ZNZ,LEO,SLB,NAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QSOA,,,,,,,,,,,,,,,,,,,,,XCLO,XPOL,XECO,XITP,XCUL
근본adddddd,NS02,ZNZ,LEO,SLB,NAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
근성adddddd,NS02,ZNZ,LEO,SLB,NAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
근시adddddd,NS01,ZNZ,LEO,SLB,NAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
근심adddddd,NS02,ZNZ,LEO,SLB,PHV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
근원adddddd,NS02,ZNM,LEO,SLB,MDN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
근육adddddd,NS02,ZNZ,LEO,SLB,MCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QCRR,QEVN,,,,,,,,,,,,,,,,,,,,XPOL,XSOC,,,
근처adddddd,NS01,ZNZ,LEO,SLB,NAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
근친adddddd,NS02,ZNZ,LEO,SLB,NAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XECO,XRES,,,,
근황adddddd,NS02,ZNZ,LEO,SLB,NAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
글adddddd,NS03,ZNZ,LEO,SLA,NAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
글감adddddd,NS02,ZNX,SXN,NZX,SLB,LEO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
글귀adddddd,NS01,ZNX,SXN,NZX,SLB,LEO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
글라스adddddd,NS01,ZNF,SIM,SLC,NZF,LEO,ROM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XPLA,,,,,
글래머adddddd,NS01,ZNF,SIM,SLC,NZF,LEO,ROM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
글씨adddddd,NS01,ZNX,SXN,NZX,SLB,LEO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
글자adddddd,NS01,ZNX,SXN,NZX,SLB,LEO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
금adddddd,NS02,ZND,LEO,SLA,MES,NOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
금고adddddd,NS01,ZNX,SXN,NZX,SLB,LEO,,,,,,,,,,,,,,,,,,,,,,,QXNG,QXFU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XGAM,,,,,
금광adddddd,NS02,ZNX,SXN,NZX,SLB,LEO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QHUM,,,,,,,,,,,,,,,,,,,,,,,,,
금괴adddddd,NS01,ZNX,SXN,NZX,SLB,LEO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
금기adddddd,NS01,ZNZ,LEO,SLB,PHD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
금년adddddd,NS02,ZNZ,LEO,SLB,NAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XCUL,,,,
금단adddddd,NS02,ZNZ,LEO,SLB,PHV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XPOL,XCUL,,,
금리adddddd,NS01,ZNZ,LEO,SLB,NAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QBOD,,,,,,,,,,,,,,,,,,,,,,,,,
금물adddddd,NS03,ZNZ,LEO,SLB,NAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QBOD,,,,,,,,,,,,,,,,,,,,,,,,,
금박adddddd,NS02,ZNX,SXN,NZX,SLB,LEO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QBOD,,,,,,,,,,,,,,,,,,,,,,,,,
금속adddddd,NS02,ZNZ,LEO,SLB,MCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
금슬adddddd,NS03,ZNZ,LEO,SLB,NAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XRES,,,,
금액adddddd,NS02,ZNZ,LEO,SLB,NAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
금연adddddd,NS02,ZNZ,LEO,SLB,PHV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
금욕adddddd,NS02,ZNZ,LEO,SLB,PHV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QHUM,,,,,,,,,,,,,,,,,,,,,,,,,
금융adddddd,NS02,ZNZ,LEO,SLB,NAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QPLT,,,,,,,,,,XXPR,,,,,,,,,,,,,,,
금일adddddd,NS03,ZNZ,LEO,SLB,NAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
금잔화adddddd,NS01,ZNZ,LEO,SLC,MCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
금전adddddd,NS02,ZNX,SXN,NZX,SLB,LEO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
금화adddddd,NS01,ZNX,SXN,NZX,SLB,LEO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XPOL,,,,,
급adddddd,NS02,ZNZ,LEO,SLA,NAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QPLT,,,,,,,,,,,,,,,,,,,,,,,,,
급료adddddd,NS01,ZNZ,LEO,SLB,NAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
급류adddddd,NS01,ZNZ,LEO,SLB,PHV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
급선무adddddd,NS01,ZNZ,LEO,SLC,NAB,,,,,,,,,,,,,,,,,,,,,,,,QXNG,QXFU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XSOC,,,,,
급소adddddd,NS01,ZNZ,LEO,SLB,MCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
급수adddddd,NS01,ZNZ,LEO,SLB,PHD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QPLT,,,,,,,,,,XXPR,,,,,,,,,,,XRES,XCOS,,,
급식adddddd,NS02,ZNZ,LEO,SLB,PHV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XCUL,,,,
급여adddddd,NS01,ZNZ,LEO,SLB,PHV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XPOL,,,,
급전adddddd,NS02,ZNZ,LEO,SLB,NAB,PHV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
급진적adddddd,NS02,ZNM,LEO,SLC,JEG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
급행adddddd,NS02,ZNZ,LEO,SLB,PHV,NAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
급훈adddddd,NS02,ZNZ,LEO,SLB,NAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
긍정adddddd,NS02,ZNZ,LEO,SLB,PHV,,,,,,,,,,,,,,,,,,,,,,,,QXNG,QXFU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XSWN,,,,,
긍정적adddddd,NS02,ZNM,LEO,SLC,JEG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
긍지adddddd,NS01,ZNZ,LEO,SLB,NAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
기adddddd,NS01,ZND,LEO,SLA,MES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
기가adddddd,NS01,ZND,LEO,SLB,MES,CLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
기간adddddd,NS02,ZNZ,LEO,SLB,NAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QHUM,,,,,,,,,,,,,,,,,,,,,,,,,
기강adddddd,NS02,ZNZ,LEO,SLB,NAB,,,,,,,,,,,,,,,,,,,,,,,,QXNG,QXFU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XCUL,XPOL,XSOC,,
기계adddddd,NS01,ZNZ,LEO,SLB,MCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
기관adddddd,NS02,ZNZ,LEO,SLB,MCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
기교adddddd,NS01,ZNZ,LEO,SLB,NAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
기구adddddd,NS01,ZNZ,LEO,SLB,MCO,PHV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QBOD,,,,,,,,,,,,,,,,,,,,,,,,,
기근adddddd,NS02,ZNZ,LEO,SLB,NAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
기기adddddd,NS01,ZNZ,LEO,SLB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
기나긴adddddd,NS00,ZNT,LEO,SLC,FNT,SCZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
기내adddddd,NS01,ZNZ,LEO,SLB,MCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XCUL,XSOC,,,
기념adddddd,NS02,ZNZ,LEO,SLB,PHD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
기능adddddd,NS02,ZNZ,LEO,SLB,NAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
기대adddddd,NS01,ZNZ,LEO,SLB,PHD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
기도adddddd,NS01,ZNZ,LEO,SLB,MCO,PHV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
기둥adddddd,NS02,ZNZ,LEO,SLB,MCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
기라성adddddd,NS02,ZNZ,LEO,SLC,MCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
기량adddddd,NS02,ZNZ,LEO,SLB,NAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QHUM,,,,,,,,,,,,,,,,,,,,,,,,,
기러기adddddd,NS01,ZNZ,LEO,SLC,MCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
기름adddddd,NS02,ZNZ,LEO,SLB,MCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
기린adddddd,NS02,ZNZ,LEO,SLB,MCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
기말adddddd,NS03,ZNZ,LEO,SLB,NAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XCLO,,,,
기모노adddddd,NS01,ZNF,SIM,SLC,NZF,LEO,NRO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QPLT,,,,,,,,,,,,,,,,,,,,,,,,,
기미adddddd,NS01,ZNZ,LEO,SLB,MCO,NAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
기밀adddddd,NS03,ZNZ,LEO,SLB,NAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
기반adddddd,NS02,ZNZ,LEO,SLB,NAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
기복adddddd,NS02,ZNZ,LEO,SLB,PHV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
기본adddddd,NS02,ZNZ,LEO,SLB,NAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XLIF,XEDU,,,
기본적adddddd,NS02,ZNM,LEO,SLC,JEG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
기분adddddd,NS02,ZNZ,LEO,SLB,NAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XCUL,XLIF,,,
기쁨adddddd,NS02,ZNZ,LEO,SLB,NAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XEDU,,,,
기사adddddd,NS01,ZNZ,LEO,SLB,MCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
기색adddddd,NS02,ZNZ,LEO,SLB,NAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
기생adddddd,NS02,ZNZ,LEO,SLB,PHV,MCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XCLO,,,,
기성adddddd,NS02,ZNM,LEO,SLB,PSN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XXPR,,,,,,,,,,,XRES,,,,
기세adddddd,NS01,ZNZ,LEO,SLB,NAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XECO,XPLA,XITP,,
기숙adddddd,NS02,ZNZ,LEO,SLB,PHV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
기술adddddd,NS03,ZNZ,LEO,SLB,PHD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
기술적adddddd,NS02,ZNM,LEO,SLC,JEG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QHUM,,,,,,,,,,,,,,,,,,,,,,,,,
기스adddddd,NS01,ZNF,SIM,SLB,NZF,LEO,NRO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
기슭adddddd,NS02,ZNZ,LEO,SLB,MCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
기습적adddddd,NS02,ZNM,LEO,SLC,JEG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
기아adddddd,NS01,ZNZ,LEO,SLB,NAB,,,,,,,,,,,,,,,,,,,,,,,,QXNG,QXFU,QXNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XSOC,XCUL,,,
기안adddddd,NS02,ZNX,PXN,NZX,SLB,LEO,PHP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
기압adddddd,NS02,ZNZ,LEO,SLB,NAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
기억adddddd,NS02,ZNU,LEO,SLB,USG,CHN,NDU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XCUL,XECO,XPOL,,
기업adddddd,NS02,ZNZ,LEO,SLB,HAL,NAB,,,,,,,,,,,,,,,,,,,,,,,QXPO,QXFP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XCUL,XLIF,XPLA,XPOL,XRES
기역adddddd,NS02,ZNZ,LEO,SLB,NAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
기온adddddd,NS02,ZNZ,LEO,SLB,NAB,,,,,,,,,,,,,,,,,,,,,,,,QXDE,QXEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XPOL,,,,,
기와adddddd,NS01,ZNZ,LEO,SLB,MCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
기왕adddddd,NS02,ZNZ,LEO,SLB,NAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
기우adddddd,NS01,ZNZ,LEO,SLB,NAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
기운adddddd,NS02,ZNZ,LEO,SLB,NAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QHUM,,,,,,,,,,,,,,,,,,,,,,,,,
기울기adddddd,NS01,ZNZ,LEO,SLC,MCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
기원adddddd,NS02,ZNZ,LEO,SLB,MCO,NAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
기일adddddd,NS03,ZNZ,LEO,SLB,NAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
기자adddddd,NS01,ZNZ,LEO,SLB,MCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QLOC,,,,,,,,,,,,,,,,,,,,,XSOC,XCUL,XEDU,XITP,
기저귀adddddd,NS01,ZNZ,LEO,SLC,MCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
기적adddddd,NS02,ZNZ,LEO,SLB,NAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
기점adddddd,NS02,ZNZ,LEO,SLB,NAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
기조adddddd,NS01,ZNU,LEO,SLB,USG,CHN,NDU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
기존adddddd,NS02,ZNZ,LEO,SLB,PHV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XCLO,,,,
기종adddddd,NS02,ZNZ,LEO,SLB,NAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XXPR,,,,,,,,,,,XLIF,,,,
기준adddddd,NS02,ZNZ,LEO,SLB,NAB,,,,,,,,,,,,,,,,,,,,,,,,,QXEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
기중기adddddd,NS01,ZNZ,LEO,SLC,MCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
기증adddddd,NS02,ZNZ,LEO,SLB,PHV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
기지adddddd,NS01,ZNZ,LEO,SLB,NAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QHUM,,,,,,,,,,,,,,,,,,,,,,,,,
기질adddddd,NS03,ZNZ,LEO,SLB,NAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
기차adddddd,NS01,ZNZ,LEO,SLB,MCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
기척adddddd,NS02,ZNZ,LEO,SLB,NAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XRES,,,,
기체adddddd,NS01,ZNZ,LEO,SLB,MCO,,,,,,,,,,,,,,,,,,,,,,,,QXNG,QXFU,,,,,,,,,QSOA,,,,,,,,,,,,,,,,,,,,,XPOL,XLIF,XSOC,XCUL,
기초adddddd,NS01,ZNZ,LEO,SLB,HAL,NAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XRES,,,,,
기출adddddd,NS03,ZNM,LEO,SLB,MDN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
기침adddddd,NS02,ZNZ,LEO,SLB,PHV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
기타adddddd,NS01,ZNF,SIM,SLB,NZF,LEO,ROM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QANM,,,,,,,,,,,,,,,,,,,,,,,,,
기틀adddddd,NS03,ZNX,PXN,NZX,SLB,LEO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
기포adddddd,NS01,ZNZ,LEO,SLB,MCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
기하학adddddd,NS02,ZNZ,LEO,SLC,HAL,NAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XRES,,,,,
기합adddddd,NS02,ZNZ,LEO,SLB,NAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XPOL,XCUL,XLIF,,
기행adddddd,NS02,ZNZ,LEO,SLB,NAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QBOD,,,,,,,,,,,,,,,,,,,,,XPLA,XCUL,,,
기형adddddd,NS02,ZNZ,LEO,SLB,MCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XXPR,,,,,,,,,,,XCLO,XCOS,XCUL,XECO,
기형적adddddd,NS02,ZNM,LEO,SLC,JEG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XXCR,,,,,,,,,,,XRES,XPOL,XCOS,XCUL,XEDU
기호adddddd,NS01,ZNZ,LEO,SLB,NAB,,,,,,,,,,,,,,,,,,,,,,,,QXDE,QXEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XPLA,XSWN,,,
기혼adddddd,NS02,ZNZ,LEO,SLB,NAB,,,,,,,,,,,,,,,,,,,,,,,,QXNB,QXFU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XSWN,,,,,
기회adddddd,NS01,ZNZ,LEO,SLB,NAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
기획adddddd,NS02,ZNZ,LEO,SLB,PHD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
기후adddddd,NS01,ZNZ,LEO,SLB,NAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QHUM,,,,,,,,,,,,,,,,,,,,,XSPO,,,,
기흉adddddd,NS02,ZNZ,LEO,SLB,NAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
긴박감adddddd,NS02,ZNZ,LEO,SLC,NAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XPOL,,,,,
